0,-0.27,0,0,0,0,
1,4,1,0.291089,0,0,
1,3,1,0.365347,0,0,
1,1,1,0.439604,0,0,
1,1,1,0.513861,0,0,
1,6,1,0.588119,1,0,
1,3,1,0.588119,0,0,
1,4,1,1.033663,1,0,
1,0,1,1.033663,0,0,
1,5,1,1.479208,1,0,
1,1,1,1.479208,0,0,
1,2,1,2.667326,0,0,
1,4,1,2.741584,0,0,
1,1,1,2.815841,0,0,
1,6,1,2.890098,0,0,
1,6,1,2.964356,1,0,
1,1,1,2.964356,0,0,
1,5,1,3.409900,1,0,
1,1,1,3.409900,0,0,
1,1,1,3.855444,1,0,
1,3,1,3.855444,0,0,
1,6,1,5.043562,0,0,
1,5,1,5.117820,0,0,
1,5,1,5.192077,0,0,
1,1,1,5.266335,0,0,
1,4,1,5.340592,1,0,
1,3,1,5.340592,0,0,
1,5,1,5.786137,1,0,
1,4,1,5.786137,0,0,
1,2,1,6.231681,1,0,
1,0,1,6.231681,0,0,
1,4,1,7.419798,0,0,
1,0,1,7.494056,0,0,
1,5,1,7.568313,0,0,
1,4,1,7.642570,0,0,
1,6,1,7.716829,1,0,
1,4,1,7.716829,0,0,
1,2,1,8.162373,1,0,
1,6,1,8.162373,0,0,
1,5,1,8.607918,1,0,
1,2,1,8.607918,0,0,
1,3,1,8.904948,0,0,
1,2,1,9.053463,1,0,
1,0,1,9.053463,0,0,
1,4,1,9.127720,0,0,
1,5,1,9.201978,0,0,
1,4,1,9.276236,0,0,
1,1,1,9.350493,0,0,
1,3,1,9.424751,0,0,
1,0,1,9.499009,0,0,
1,2,1,9.573267,0,0,
1,1,1,9.647525,0,0,
1,3,1,9.758909,1,0,
1,5,1,9.758909,0,0,
1,6,1,10.093069,1,0,
1,4,1,10.093069,0,0,
1,2,1,10.241581,0,0,
1,5,1,10.390100,1,0,
1,4,1,10.390100,0,0,
1,4,1,10.538614,1,0,
1,0,1,10.538614,0,0,
1,5,1,10.612877,0,0,
1,3,1,10.687135,0,0,
1,4,1,10.835646,1,0,
1,5,1,10.835646,0,0,
1,2,1,10.984155,0,0,
1,5,1,11.132675,1,0,
1,0,1,11.132675,0,0,
1,6,1,11.281191,1,0,
1,2,1,11.281191,0,0,
1,2,1,11.429707,1,0,
1,0,1,11.429707,0,0,
1,6,1,11.578221,1,0,
1,3,1,11.578221,0,0,
1,0,1,11.726736,1,0,
1,4,1,11.726736,0,0,
1,1,1,11.801003,0,0,
1,5,1,11.875260,0,0,
1,3,1,12.023767,1,0,
1,5,1,12.023767,0,0,
1,5,1,12.172282,1,0,
1,2,1,12.172282,0,0,
1,4,1,12.320797,1,0,
1,2,1,12.320797,0,0,
1,1,1,12.469302,0,0,
1,3,1,12.617839,0,0,
1,3,1,12.766343,1,0,
1,6,1,12.766343,0,0,
1,2,1,12.914858,1,0,
1,1,1,12.914858,0,0,
1,6,1,13.063386,0,0,
1,4,1,13.137644,0,0,
1,3,1,13.211902,0,0,
1,2,1,13.360404,1,0,
1,6,1,13.360404,0,0,
1,3,1,13.508919,1,0,
1,6,1,13.508919,0,0,
1,3,1,13.657434,1,0,
1,6,1,13.657434,0,0,
1,5,1,13.805950,1,0,
1,1,1,13.805950,0,0,
1,1,1,14.102980,1,0,
1,0,1,14.102980,0,0,
1,5,1,14.251512,0,0,
1,6,1,14.325769,0,0,
1,5,1,14.400027,0,0,
1,3,1,14.511396,1,0,
1,1,1,14.511396,0,0,
1,0,1,14.548543,0,0,
1,0,1,14.622801,0,0,
1,6,1,14.697059,0,0,
1,2,1,14.808428,1,0,
1,3,1,14.808428,0,0,
1,2,1,14.845574,0,0,
1,0,1,14.994053,0,0,
1,2,1,15.142587,1,0,
1,3,1,15.142587,0,0,
1,4,1,15.291101,1,0,
1,1,1,15.291101,0,0,
1,2,1,15.365379,0,0,
1,5,1,15.439637,0,0,
1,2,1,15.588133,1,0,
1,0,1,15.588133,0,0,
1,1,1,15.736627,0,0,
1,2,1,15.885162,1,0,
1,0,1,15.885162,0,0,
1,2,1,16.033678,1,0,
1,5,1,16.033678,0,0,
1,1,1,16.182194,1,0,
1,4,1,16.182194,0,0,
1,2,1,16.330708,1,0,
1,6,1,16.330708,0,0,
1,5,1,16.479221,1,0,
1,2,1,16.479221,0,0,
1,4,1,16.553497,0,0,
1,4,1,16.627754,0,0,
1,1,1,16.776253,1,0,
1,5,1,16.776253,0,0,
1,3,1,16.924767,1,0,
1,5,1,16.924767,0,0,
1,3,1,17.073280,1,0,
1,5,1,17.073280,0,0,
1,3,1,17.221796,1,0,
1,5,1,17.221796,0,0,
1,4,1,17.296066,0,0,
1,5,1,17.370323,0,0,
1,6,1,17.444580,0,0,
1,3,1,17.518837,0,0,
1,4,1,17.593094,0,0,
1,1,1,17.667351,0,0,
1,0,1,17.741608,0,0,
1,0,1,17.815865,0,0,
1,0,1,17.890121,0,0,
1,4,1,17.964378,0,0,
1,0,1,18.075756,1,0,
1,4,1,18.075756,0,0,
1,0,1,18.112892,0,0,
1,0,1,18.261398,1,0,
1,3,1,18.261398,0,0,
1,3,1,18.706934,1,0,
1,4,1,18.706934,0,0,
1,4,1,18.781189,1,0,
1,0,1,18.781189,0,0,
1,6,1,18.855444,1,0,
1,0,1,18.855444,0,0,
1,6,1,18.929699,1,0,
1,1,1,18.929699,0,0,
1,0,1,19.003954,1,0,
1,6,1,19.003954,0,0,
1,3,1,19.102961,1,0,
1,4,1,19.102961,0,0,
1,4,1,19.201967,1,0,
1,6,1,19.201967,0,0,
1,6,1,19.300974,1,0,
1,0,1,19.300974,0,0,
1,6,1,19.399981,1,0,
1,5,1,19.399981,0,0,
1,5,1,19.498987,1,0,
1,2,1,19.498987,0,0,
1,0,1,19.597994,1,0,
1,2,1,19.597994,0,0,
1,3,1,19.746510,1,0,
1,2,1,19.746510,0,0,
1,0,1,19.895023,1,0,
1,2,1,19.895023,0,0,
1,1,1,20.006409,1,0,
1,4,1,20.006409,0,0,
1,0,1,20.154924,1,0,
1,1,1,20.154924,0,0,
1,3,1,20.192055,0,0,
1,6,1,20.340569,1,0,
1,4,1,20.340569,0,0,
1,4,1,20.451954,1,0,
1,0,1,20.451954,0,0,
1,5,1,20.489082,0,0,
1,1,1,20.563339,0,0,
1,3,1,20.637596,1,0,
1,2,1,20.637596,0,0,
1,5,1,20.786112,1,0,
1,2,1,20.786112,0,0,
1,3,1,20.934628,1,0,
1,0,1,20.934628,0,0,
1,3,1,21.083141,1,0,
1,2,1,21.083141,0,0,
1,0,1,21.157394,0,0,
1,2,1,21.268784,1,0,
1,1,1,21.268784,0,0,
1,5,1,21.380171,1,0,
1,0,1,21.380171,0,0,
1,2,1,21.528687,1,0,
1,4,1,21.528687,0,0,
1,0,1,21.602936,0,0,
1,4,1,21.677200,1,0,
1,0,1,21.677200,0,0,
1,5,1,21.751450,0,0,
1,3,1,21.825714,1,0,
1,4,1,21.825714,0,0,
1,3,1,21.974230,1,0,
1,4,1,21.974230,0,0,
1,3,1,22.122746,1,0,
1,4,1,22.122746,0,0,
1,4,1,22.271259,1,0,
1,6,1,22.271259,0,0,
1,2,1,22.345505,0,0,
1,5,1,22.456902,1,0,
1,6,1,22.456902,0,0,
1,1,1,22.568289,1,0,
1,0,1,22.568289,0,0,
1,6,1,22.716805,1,0,
1,2,1,22.716805,0,0,
1,3,1,22.791046,0,0,
1,2,1,22.865318,1,0,
1,6,1,22.865318,0,0,
1,0,1,22.939560,0,0,
1,0,1,23.013832,1,0,
1,5,1,23.013832,0,0,
1,1,1,23.162348,1,0,
1,0,1,23.162348,0,0,
1,1,1,23.310863,1,0,
1,6,1,23.310863,0,0,
